REF_DATE,GEO,unemployment_rate
2020-11,Alberta,1.3
2020-11,Alberta,11.2
2020-11,Alberta,10.8
2020-11,Alberta,0.6
2020-11,Alberta,0.6
2020-11,Alberta,0.8
2020-11,Alberta,11.2
2020-11,Alberta,11.0
2020-11,Alberta,0.6
2020-11,Alberta,0.6
2020-11,Alberta,0.8
2020-11,Alberta,23.0
2020-11,Alberta,23.8
2020-11,Alberta,2.4
2020-11,Alberta,2.4
2020-11,Alberta,3.0
2020-11,Alberta,25.6
2020-11,Alberta,22.7
2020-11,Alberta,9.5
2020-11,Alberta,9.0
2020-11,Alberta,0.6
2020-11,Alberta,0.6
2020-11,Alberta,0.7
2020-11,Alberta,9.2
2020-11,Alberta,8.8
2020-11,Alberta,0.7
2020-11,Alberta,0.7
2020-11,Alberta,0.9
2020-11,Alberta,10.3
2020-11,Alberta,9.5
2020-11,Alberta,1.3
2020-11,Alberta,1.2
2020-11,Alberta,1.7
2020-11,Alberta,10.9
2020-11,Alberta,10.3
2020-11,Alberta,0.6
2020-11,Alberta,0.7
2020-11,Alberta,0.8
2020-11,Alberta,10.7
2020-11,Alberta,10.4
2020-11,Alberta,0.6
2020-11,Alberta,0.7
2020-11,Alberta,0.8
2020-11,Alberta,24.2
2020-11,Alberta,22.4
2020-11,Alberta,2.3
2020-11,Alberta,2.6
2020-11,Alberta,2.8
2020-11,Alberta,22.3
2020-11,Alberta,22.6
2020-11,Alberta,8.7
2020-11,Alberta,8.4
2020-11,Alberta,0.6
2020-11,Alberta,0.6
2020-11,Alberta,0.8
2020-11,Alberta,8.3
2020-11,Alberta,7.9
2020-11,Alberta,0.7
2020-11,Alberta,0.7
2020-11,Alberta,0.9
2020-11,Alberta,10.2
2020-11,Alberta,10.2
2020-11,Alberta,1.3
2020-11,Alberta,1.3
2020-11,Alberta,1.7
2020-12,Alberta,10.7
2020-12,Alberta,10.2
2020-12,Alberta,0.4
2020-12,Alberta,0.5
2020-12,Alberta,0.6
2020-12,Alberta,10.6
2020-12,Alberta,10.3
2020-12,Alberta,0.5
2020-12,Alberta,0.5
2020-12,Alberta,0.6
2020-12,Alberta,24.8
2020-12,Alberta,22.3
2020-12,Alberta,1.7
2020-12,Alberta,1.7
2020-12,Alberta,2.1
2020-12,Alberta,23.9
2020-12,Alberta,21.5
2020-12,Alberta,8.6
2020-12,Alberta,8.5
2020-12,Alberta,0.4
2020-12,Alberta,0.4
2020-12,Alberta,0.6
2020-12,Alberta,8.5
2020-12,Alberta,8.3
2020-12,Alberta,0.5
2020-12,Alberta,0.5
2020-12,Alberta,0.6
2020-12,Alberta,9.0
2020-12,Alberta,9.1
2020-12,Alberta,1.0
2020-12,Alberta,0.9
2020-12,Alberta,1.3
2020-12,Alberta,11.0
2020-12,Alberta,10.9
2020-12,Alberta,0.6
2020-12,Alberta,0.6
2020-12,Alberta,0.8
2020-12,Alberta,11.3
2020-12,Alberta,11.0
2020-12,Alberta,0.6
2020-12,Alberta,0.6
2020-12,Alberta,0.8
2020-12,Alberta,23.9
2020-12,Alberta,23.0
2020-12,Alberta,2.4
2020-12,Alberta,2.4
2020-12,Alberta,3.0
2020-12,Alberta,24.0
2020-12,Alberta,22.5
2020-12,Alberta,9.2
2020-12,Alberta,9.3
2020-12,Alberta,0.6
2020-12,Alberta,0.6
2020-12,Alberta,0.7
2020-12,Alberta,9.3
2020-12,Alberta,9.4
2020-12,Alberta,0.7
2020-12,Alberta,0.7
2020-12,Alberta,0.9
2020-12,Alberta,8.9
2020-12,Alberta,9.0
2020-12,Alberta,1.3
2020-12,Alberta,1.2
2020-12,Alberta,1.7
2020-12,Alberta,10.4
2020-12,Alberta,9.4
2020-12,Alberta,0.6
2020-12,Alberta,0.7
2020-12,Alberta,0.8
2020-12,Alberta,9.8
2020-12,Alberta,9.4
2020-12,Alberta,0.6
2020-12,Alberta,0.7
2020-12,Alberta,0.8
2020-12,Alberta,25.8
2020-12,Alberta,21.6
2020-12,Alberta,2.3
2020-12,Alberta,2.6
2020-12,Alberta,2.8
2020-12,Alberta,23.7
2020-12,Alberta,20.4
2020-12,Alberta,7.9
2020-12,Alberta,7.5
2020-12,Alberta,0.6
2020-12,Alberta,0.6
2020-12,Alberta,0.8
2020-12,Alberta,7.6
2020-12,Alberta,7.0
2020-12,Alberta,0.7
2020-12,Alberta,0.7
2020-12,Alberta,0.9
2020-12,Alberta,9.2
2020-12,Alberta,9.3
2020-12,Alberta,1.3
2020-12,Alberta,1.3
2020-12,Alberta,1.7
2021-01,Alberta,10.3
2021-01,Alberta,11.1
2021-01,Alberta,0.5
2021-01,Alberta,0.5
2021-01,Alberta,0.6
2021-01,Alberta,10.7
2021-01,Alberta,11.3
2021-01,Alberta,0.5
2021-01,Alberta,0.5
2021-01,Alberta,0.7
2021-01,Alberta,21.4
2021-01,Alberta,21.6
2021-01,Alberta,2.0
2021-01,Alberta,2.1
2021-01,Alberta,2.4
2021-01,Alberta,29.7
2021-01,Alberta,17.6
2021-01,Alberta,8.6
2021-01,Alberta,9.7
2021-01,Alberta,0.5
2021-01,Alberta,0.5
2021-01,Alberta,0.6
2021-01,Alberta,8.5
2021-01,Alberta,9.7
2021-01,Alberta,0.6
2021-01,Alberta,0.6
2021-01,Alberta,0.7
2021-01,Alberta,9.2
2021-01,Alberta,9.7
2021-01,Alberta,1.1
2021-01,Alberta,1.0
2021-01,Alberta,1.4
2021-01,Alberta,9.9
2021-01,Alberta,11.4
2021-01,Alberta,0.7
2021-01,Alberta,0.7
2021-01,Alberta,0.9
2021-01,Alberta,10.9
2021-01,Alberta,11.7
2021-01,Alberta,0.7
2021-01,Alberta,0.7
2021-01,Alberta,0.9
2021-01,Alberta,22.4
2021-01,Alberta,23.3
2021-01,Alberta,2.7
2021-01,Alberta,2.8
2021-01,Alberta,3.4
2021-01,Alberta,28.9
2021-01,Alberta,20.7
2021-01,Alberta,8.0
2021-01,Alberta,9.8
2021-01,Alberta,0.7
2021-01,Alberta,0.6
2021-01,Alberta,0.8
2021-01,Alberta,8.2
2021-01,Alberta,10.3
2021-01,Alberta,0.8
2021-01,Alberta,0.8
2021-01,Alberta,1.0
2021-01,Alberta,7.3
2021-01,Alberta,8.3
2021-01,Alberta,1.4
2021-01,Alberta,1.3
2021-01,Alberta,1.9
2021-01,Alberta,10.8
2021-01,Alberta,10.8
2021-01,Alberta,0.7
2021-01,Alberta,0.8
2021-01,Alberta,0.9
2021-01,Alberta,10.5
2021-01,Alberta,10.8
2021-01,Alberta,0.8
2021-01,Alberta,0.8
2021-01,Alberta,0.9
2021-01,Alberta,20.3
2021-01,Alberta,19.7
2021-01,Alberta,2.8
2021-01,Alberta,3.0
2021-01,Alberta,3.3
2021-01,Alberta,30.7
2021-01,Alberta,13.9
2021-01,Alberta,9.4
2021-01,Alberta,9.5
2021-01,Alberta,0.7
2021-01,Alberta,0.7
2021-01,Alberta,0.9
2021-01,Alberta,8.8
2021-01,Alberta,9.0
2021-01,Alberta,0.8
2021-01,Alberta,0.8
2021-01,Alberta,1.0
2021-01,Alberta,11.5
2021-01,Alberta,11.3
2021-01,Alberta,1.6
2021-01,Alberta,1.6
2021-01,Alberta,1.9
2021-02,Alberta,9.9
2021-02,Alberta,10.8
2021-02,Alberta,0.5
2021-02,Alberta,0.5
2021-02,Alberta,0.6
2021-02,Alberta,10.2
2021-02,Alberta,10.9
2021-02,Alberta,0.5
2021-02,Alberta,0.5
2021-02,Alberta,0.7
2021-02,Alberta,19.3
2021-02,Alberta,19.8
2021-02,Alberta,2.0
2021-02,Alberta,2.1
2021-02,Alberta,2.4
2021-02,Alberta,29.0
2021-02,Alberta,14.9
2021-02,Alberta,8.5
2021-02,Alberta,9.6
2021-02,Alberta,0.5
2021-02,Alberta,0.5
2021-02,Alberta,0.6
2021-02,Alberta,8.2
2021-02,Alberta,9.4
2021-02,Alberta,0.6
2021-02,Alberta,0.6
2021-02,Alberta,0.7
2021-02,Alberta,9.6
2021-02,Alberta,10.2
2021-02,Alberta,1.1
2021-02,Alberta,1.0
2021-02,Alberta,1.4
2021-02,Alberta,9.9
2021-02,Alberta,11.5
2021-02,Alberta,0.7
2021-02,Alberta,0.7
2021-02,Alberta,0.9
2021-02,Alberta,10.3
2021-02,Alberta,11.6
2021-02,Alberta,0.7
2021-02,Alberta,0.7
2021-02,Alberta,0.9
2021-02,Alberta,20.0
2021-02,Alberta,20.8
2021-02,Alberta,2.7
2021-02,Alberta,2.8
2021-02,Alberta,3.4
2021-02,Alberta,30.9
2021-02,Alberta,16.0
2021-02,Alberta,8.4
2021-02,Alberta,10.2
2021-02,Alberta,0.7
2021-02,Alberta,0.6
2021-02,Alberta,0.8
2021-02,Alberta,8.2
2021-02,Alberta,10.2
2021-02,Alberta,0.8
2021-02,Alberta,0.8
2021-02,Alberta,1.0
2021-02,Alberta,9.0
2021-02,Alberta,10.2
2021-02,Alberta,1.4
2021-02,Alberta,1.3
2021-02,Alberta,1.9
2021-02,Alberta,10.0
2021-02,Alberta,10.1
2021-02,Alberta,0.7
2021-02,Alberta,0.8
2021-02,Alberta,0.9
2021-02,Alberta,10.0
2021-02,Alberta,10.2
2021-02,Alberta,0.8
2021-02,Alberta,0.8
2021-02,Alberta,0.9
2021-02,Alberta,18.5
2021-02,Alberta,18.6
2021-02,Alberta,2.8
2021-02,Alberta,3.0
2021-02,Alberta,3.3
2021-02,Alberta,27.0
2021-02,Alberta,13.7
2021-02,Alberta,8.6
2021-02,Alberta,8.8
2021-02,Alberta,0.7
2021-02,Alberta,0.7
2021-02,Alberta,0.9
2021-02,Alberta,8.1
2021-02,Alberta,8.4
2021-02,Alberta,0.8
2021-02,Alberta,0.8
2021-02,Alberta,1.0
2021-02,Alberta,10.3
2021-02,Alberta,10.2
2021-02,Alberta,1.6
2021-02,Alberta,1.6
2021-02,Alberta,1.9
2021-03,Alberta,9.2
2021-03,Alberta,10.0
2021-03,Alberta,0.5
2021-03,Alberta,0.5
2021-03,Alberta,0.6
2021-03,Alberta,9.6
2021-03,Alberta,10.0
2021-03,Alberta,0.5
2021-03,Alberta,0.5
2021-03,Alberta,0.7
2021-03,Alberta,13.6
2021-03,Alberta,14.5
2021-03,Alberta,2.0
2021-03,Alberta,2.1
2021-03,Alberta,2.4
2021-03,Alberta,23.6
2021-03,Alberta,9.9
2021-03,Alberta,8.6
2021-03,Alberta,9.3
2021-03,Alberta,0.5
2021-03,Alberta,0.5
2021-03,Alberta,0.6
2021-03,Alberta,8.4
2021-03,Alberta,9.2
2021-03,Alberta,0.6
2021-03,Alberta,0.6
2021-03,Alberta,0.7
2021-03,Alberta,9.3
2021-03,Alberta,9.7
2021-03,Alberta,1.1
2021-03,Alberta,1.0
2021-03,Alberta,1.4
2021-03,Alberta,8.7
2021-03,Alberta,10.2
2021-03,Alberta,0.7
2021-03,Alberta,0.7
2021-03,Alberta,0.9
2021-03,Alberta,9.3
2021-03,Alberta,10.1
2021-03,Alberta,0.7
2021-03,Alberta,0.7
2021-03,Alberta,0.9
2021-03,Alberta,13.2
2021-03,Alberta,14.2
2021-03,Alberta,2.7
2021-03,Alberta,2.8
2021-03,Alberta,3.4
2021-03,Alberta,23.4
2021-03,Alberta,10.0
2021-03,Alberta,8.1
2021-03,Alberta,9.6
2021-03,Alberta,0.7
2021-03,Alberta,0.6
2021-03,Alberta,0.8
2021-03,Alberta,7.8
2021-03,Alberta,9.6
2021-03,Alberta,0.8
2021-03,Alberta,0.8
2021-03,Alberta,1.0
2021-03,Alberta,8.9
2021-03,Alberta,9.6
2021-03,Alberta,1.4
2021-03,Alberta,1.3
2021-03,Alberta,1.9
2021-03,Alberta,9.8
2021-03,Alberta,9.8
2021-03,Alberta,0.7
2021-03,Alberta,0.8
2021-03,Alberta,0.9
2021-03,Alberta,10.0
2021-03,Alberta,9.8
2021-03,Alberta,0.8
2021-03,Alberta,0.8
2021-03,Alberta,0.9
2021-03,Alberta,14.0
2021-03,Alberta,14.8
2021-03,Alberta,2.8
2021-03,Alberta,3.0
2021-03,Alberta,3.3
2021-03,Alberta,23.7
2021-03,Alberta,9.6
2021-03,Alberta,9.2
2021-03,Alberta,9.0
2021-03,Alberta,0.7
2021-03,Alberta,0.7
2021-03,Alberta,0.9
2021-03,Alberta,9.0
2021-03,Alberta,8.7
2021-03,Alberta,0.8
2021-03,Alberta,0.8
2021-03,Alberta,1.0
2021-03,Alberta,9.7
2021-03,Alberta,9.9
2021-03,Alberta,1.6
2021-03,Alberta,1.6
2021-03,Alberta,1.9
2021-04,Alberta,8.8
2021-04,Alberta,9.4
2021-04,Alberta,0.5
2021-04,Alberta,0.5
2021-04,Alberta,0.6
2021-04,Alberta,9.0
2021-04,Alberta,9.4
2021-04,Alberta,0.5
2021-04,Alberta,0.5
2021-04,Alberta,0.7
2021-04,Alberta,15.1
2021-04,Alberta,15.2
2021-04,Alberta,2.0
2021-04,Alberta,2.1
2021-04,Alberta,2.4
2021-04,Alberta,27.6
2021-04,Alberta,9.1
2021-04,Alberta,7.9
2021-04,Alberta,8.6
2021-04,Alberta,0.5
2021-04,Alberta,0.5
2021-04,Alberta,0.6
2021-04,Alberta,7.5
2021-04,Alberta,8.3
2021-04,Alberta,0.6
2021-04,Alberta,0.6
2021-04,Alberta,0.7
2021-04,Alberta,9.1
2021-04,Alberta,9.4
2021-04,Alberta,1.1
2021-04,Alberta,1.0
2021-04,Alberta,1.4
2021-04,Alberta,8.7
2021-04,Alberta,9.9
2021-04,Alberta,0.7
2021-04,Alberta,0.7
2021-04,Alberta,0.9
2021-04,Alberta,9.1
2021-04,Alberta,9.9
2021-04,Alberta,0.7
2021-04,Alberta,0.7
2021-04,Alberta,0.9
2021-04,Alberta,15.8
2021-04,Alberta,15.7
2021-04,Alberta,2.7
2021-04,Alberta,2.8
2021-04,Alberta,3.4
2021-04,Alberta,31.3
2021-04,Alberta,8.3
2021-04,Alberta,7.7
2021-04,Alberta,9.1
2021-04,Alberta,0.7
2021-04,Alberta,0.6
2021-04,Alberta,0.8
2021-04,Alberta,7.3
2021-04,Alberta,8.8
2021-04,Alberta,0.8
2021-04,Alberta,0.8
2021-04,Alberta,1.0
2021-04,Alberta,9.1
2021-04,Alberta,10.1
2021-04,Alberta,1.4
2021-04,Alberta,1.3
2021-04,Alberta,1.9
2021-04,Alberta,8.9
2021-04,Alberta,8.8
2021-04,Alberta,0.7
2021-04,Alberta,0.8
2021-04,Alberta,0.9
2021-04,Alberta,9.0
2021-04,Alberta,8.7
2021-04,Alberta,0.8
2021-04,Alberta,0.8
2021-04,Alberta,0.9
2021-04,Alberta,14.3
2021-04,Alberta,14.6
2021-04,Alberta,2.8
2021-04,Alberta,3.0
2021-04,Alberta,3.3
2021-04,Alberta,23.7
2021-04,Alberta,10.0
2021-04,Alberta,8.1
2021-04,Alberta,7.9
2021-04,Alberta,0.7
2021-04,Alberta,0.7
2021-04,Alberta,0.9
2021-04,Alberta,7.8
2021-04,Alberta,7.7
2021-04,Alberta,0.8
2021-04,Alberta,0.8
2021-04,Alberta,1.0
2021-04,Alberta,9.0
2021-04,Alberta,8.6
2021-04,Alberta,1.6
2021-04,Alberta,1.6
2021-04,Alberta,1.9
2021-05,Alberta,8.5
2021-05,Alberta,8.9
2021-05,Alberta,0.5
2021-05,Alberta,0.5
2021-05,Alberta,0.6
2021-05,Alberta,8.4
2021-05,Alberta,8.9
2021-05,Alberta,0.5
2021-05,Alberta,0.5
2021-05,Alberta,0.7
2021-05,Alberta,14.7
2021-05,Alberta,17.0
2021-05,Alberta,2.0
2021-05,Alberta,2.1
2021-05,Alberta,2.4
2021-05,Alberta,23.3
2021-05,Alberta,13.7
2021-05,Alberta,7.6
2021-05,Alberta,7.6
2021-05,Alberta,0.5
2021-05,Alberta,0.5
2021-05,Alberta,0.6
2021-05,Alberta,7.4
2021-05,Alberta,7.3
2021-05,Alberta,0.6
2021-05,Alberta,0.6
2021-05,Alberta,0.7
2021-05,Alberta,8.3
2021-05,Alberta,8.3
2021-05,Alberta,1.1
2021-05,Alberta,1.0
2021-05,Alberta,1.4
2021-05,Alberta,7.9
2021-05,Alberta,8.3
2021-05,Alberta,0.7
2021-05,Alberta,0.7
2021-05,Alberta,0.9
2021-05,Alberta,7.2
2021-05,Alberta,8.3
2021-05,Alberta,0.7
2021-05,Alberta,0.7
2021-05,Alberta,0.9
2021-05,Alberta,14.9
2021-05,Alberta,16.2
2021-05,Alberta,2.7
2021-05,Alberta,2.8
2021-05,Alberta,3.4
2021-05,Alberta,20.8
2021-05,Alberta,13.7
2021-05,Alberta,6.9
2021-05,Alberta,7.1
2021-05,Alberta,0.7
2021-05,Alberta,0.6
2021-05,Alberta,0.8
2021-05,Alberta,6.3
2021-05,Alberta,6.5
2021-05,Alberta,0.8
2021-05,Alberta,0.8
2021-05,Alberta,1.0
2021-05,Alberta,8.9
2021-05,Alberta,9.1
2021-05,Alberta,1.4
2021-05,Alberta,1.3
2021-05,Alberta,1.9
2021-05,Alberta,9.3
2021-05,Alberta,9.5
2021-05,Alberta,0.7
2021-05,Alberta,0.8
2021-05,Alberta,0.9
2021-05,Alberta,9.8
2021-05,Alberta,9.6
2021-05,Alberta,0.8
2021-05,Alberta,0.8
2021-05,Alberta,0.9
2021-05,Alberta,14.6
2021-05,Alberta,17.8
2021-05,Alberta,2.8
2021-05,Alberta,3.0
2021-05,Alberta,3.3
2021-05,Alberta,25.8
2021-05,Alberta,13.7
2021-05,Alberta,8.4
2021-05,Alberta,8.1
2021-05,Alberta,0.7
2021-05,Alberta,0.7
2021-05,Alberta,0.9
2021-05,Alberta,8.7
2021-05,Alberta,8.4
2021-05,Alberta,0.8
2021-05,Alberta,0.8
2021-05,Alberta,1.0
2021-05,Alberta,7.5
2021-05,Alberta,7.3
2021-05,Alberta,1.6
2021-05,Alberta,1.6
2021-05,Alberta,1.9
2021-06,Alberta,8.8
2021-06,Alberta,8.3
2021-06,Alberta,0.5
2021-06,Alberta,0.5
2021-06,Alberta,0.6
2021-06,Alberta,8.7
2021-06,Alberta,8.4
2021-06,Alberta,0.5
2021-06,Alberta,0.5
2021-06,Alberta,0.7
2021-06,Alberta,16.5
2021-06,Alberta,15.5
2021-06,Alberta,2.0
2021-06,Alberta,2.1
2021-06,Alberta,2.4
2021-06,Alberta,18.4
2021-06,Alberta,13.9
2021-06,Alberta,7.7
2021-06,Alberta,7.2
2021-06,Alberta,0.5
2021-06,Alberta,0.5
2021-06,Alberta,0.6
2021-06,Alberta,7.4
2021-06,Alberta,7.0
2021-06,Alberta,0.6
2021-06,Alberta,0.6
2021-06,Alberta,0.7
2021-06,Alberta,8.5
2021-06,Alberta,7.7
2021-06,Alberta,1.1
2021-06,Alberta,1.0
2021-06,Alberta,1.4
2021-06,Alberta,8.9
2021-06,Alberta,8.4
2021-06,Alberta,0.7
2021-06,Alberta,0.7
2021-06,Alberta,0.9
2021-06,Alberta,8.7
2021-06,Alberta,8.4
2021-06,Alberta,0.7
2021-06,Alberta,0.7
2021-06,Alberta,0.9
2021-06,Alberta,20.1
2021-06,Alberta,19.1
2021-06,Alberta,2.7
2021-06,Alberta,2.8
2021-06,Alberta,3.4
2021-06,Alberta,17.6
2021-06,Alberta,19.9
2021-06,Alberta,7.3
2021-06,Alberta,6.7
2021-06,Alberta,0.7
2021-06,Alberta,0.6
2021-06,Alberta,0.8
2021-06,Alberta,6.7
2021-06,Alberta,6.2
2021-06,Alberta,0.8
2021-06,Alberta,0.8
2021-06,Alberta,1.0
2021-06,Alberta,9.1
2021-06,Alberta,8.5
2021-06,Alberta,1.4
2021-06,Alberta,1.3
2021-06,Alberta,1.9
2021-06,Alberta,8.8
2021-06,Alberta,8.3
2021-06,Alberta,0.7
2021-06,Alberta,0.8
2021-06,Alberta,0.9
2021-06,Alberta,8.6
2021-06,Alberta,8.4
2021-06,Alberta,0.8
2021-06,Alberta,0.8
2021-06,Alberta,0.9
2021-06,Alberta,13.0
2021-06,Alberta,11.8
2021-06,Alberta,2.8
2021-06,Alberta,3.0
2021-06,Alberta,3.3
2021-06,Alberta,19.1
2021-06,Alberta,7.7
2021-06,Alberta,8.1
2021-06,Alberta,7.6
2021-06,Alberta,0.7
2021-06,Alberta,0.7
2021-06,Alberta,0.9
2021-06,Alberta,8.2
2021-06,Alberta,7.9
2021-06,Alberta,0.8
2021-06,Alberta,0.8
2021-06,Alberta,1.0
2021-06,Alberta,7.7
2021-06,Alberta,6.7
2021-06,Alberta,1.6
2021-06,Alberta,1.6
2021-06,Alberta,1.9
2021-07,Alberta,8.4
2021-07,Alberta,8.6
2021-07,Alberta,0.5
2021-07,Alberta,0.5
2021-07,Alberta,0.7
2021-07,Alberta,8.3
2021-07,Alberta,8.5
2021-07,Alberta,0.5
2021-07,Alberta,0.5
2021-07,Alberta,0.7
2021-07,Alberta,12.9
2021-07,Alberta,13.6
2021-07,Alberta,1.8
2021-07,Alberta,1.9
2021-07,Alberta,2.5
2021-07,Alberta,16.4
2021-07,Alberta,12.0
2021-07,Alberta,7.7
2021-07,Alberta,7.7
2021-07,Alberta,0.5
2021-07,Alberta,0.4
2021-07,Alberta,0.6
2021-07,Alberta,7.1
2021-07,Alberta,7.1
2021-07,Alberta,0.6
2021-07,Alberta,0.5
2021-07,Alberta,0.7
2021-07,Alberta,9.7
2021-07,Alberta,9.6
2021-07,Alberta,1.1
2021-07,Alberta,1.0
2021-07,Alberta,1.5
2021-07,Alberta,8.7
2021-07,Alberta,8.1
2021-07,Alberta,0.7
2021-07,Alberta,0.6
2021-07,Alberta,0.9
2021-07,Alberta,8.2
2021-07,Alberta,8.0
2021-07,Alberta,0.7
2021-07,Alberta,0.6
2021-07,Alberta,0.9
2021-07,Alberta,14.8
2021-07,Alberta,14.8
2021-07,Alberta,2.7
2021-07,Alberta,2.6
2021-07,Alberta,3.6
2021-07,Alberta,15.0
2021-07,Alberta,14.5
2021-07,Alberta,7.8
2021-07,Alberta,7.0
2021-07,Alberta,0.7
2021-07,Alberta,0.6
2021-07,Alberta,0.9
2021-07,Alberta,7.2
2021-07,Alberta,6.2
2021-07,Alberta,0.7
2021-07,Alberta,0.7
2021-07,Alberta,1.0
2021-07,Alberta,9.9
2021-07,Alberta,9.5
2021-07,Alberta,1.4
2021-07,Alberta,1.3
2021-07,Alberta,1.9
2021-07,Alberta,8.1
2021-07,Alberta,9.1
2021-07,Alberta,0.7
2021-07,Alberta,0.7
2021-07,Alberta,0.9
2021-07,Alberta,8.4
2021-07,Alberta,9.2
2021-07,Alberta,0.7
2021-07,Alberta,0.7
2021-07,Alberta,1.0
2021-07,Alberta,10.9
2021-07,Alberta,12.4
2021-07,Alberta,2.5
2021-07,Alberta,2.6
2021-07,Alberta,3.6
2021-07,Alberta,17.9
2021-07,Alberta,9.2
2021-07,Alberta,7.6
2021-07,Alberta,8.5
2021-07,Alberta,0.7
2021-07,Alberta,0.7
2021-07,Alberta,0.9
2021-07,Alberta,7.1
2021-07,Alberta,8.2
2021-07,Alberta,0.8
2021-07,Alberta,0.8
2021-07,Alberta,1.0
2021-07,Alberta,9.4
2021-07,Alberta,9.7
2021-07,Alberta,1.6
2021-07,Alberta,1.5
2021-07,Alberta,2.1
2021-08,Alberta,8.0
2021-08,Alberta,8.6
2021-08,Alberta,0.5
2021-08,Alberta,0.5
2021-08,Alberta,0.7
2021-08,Alberta,7.7
2021-08,Alberta,8.5
2021-08,Alberta,0.5
2021-08,Alberta,0.5
2021-08,Alberta,0.7
2021-08,Alberta,13.7
2021-08,Alberta,14.3
2021-08,Alberta,1.8
2021-08,Alberta,1.9
2021-08,Alberta,2.5
2021-08,Alberta,17.3
2021-08,Alberta,12.3
2021-08,Alberta,7.1
2021-08,Alberta,7.6
2021-08,Alberta,0.5
2021-08,Alberta,0.4
2021-08,Alberta,0.6
2021-08,Alberta,6.5
2021-08,Alberta,6.9
2021-08,Alberta,0.6
2021-08,Alberta,0.5
2021-08,Alberta,0.7
2021-08,Alberta,9.1
2021-08,Alberta,9.7
2021-08,Alberta,1.1
2021-08,Alberta,1.0
2021-08,Alberta,1.5
2021-08,Alberta,8.5
2021-08,Alberta,8.0
2021-08,Alberta,0.7
2021-08,Alberta,0.6
2021-08,Alberta,0.9
2021-08,Alberta,8.0
2021-08,Alberta,7.7
2021-08,Alberta,0.7
2021-08,Alberta,0.6
2021-08,Alberta,0.9
2021-08,Alberta,17.9
2021-08,Alberta,17.2
2021-08,Alberta,2.7
2021-08,Alberta,2.6
2021-08,Alberta,3.6
2021-08,Alberta,18.3
2021-08,Alberta,16.5
2021-08,Alberta,7.1
2021-08,Alberta,6.4
2021-08,Alberta,0.7
2021-08,Alberta,0.6
2021-08,Alberta,0.9
2021-08,Alberta,6.1
2021-08,Alberta,5.5
2021-08,Alberta,0.7
2021-08,Alberta,0.7
2021-08,Alberta,1.0
2021-08,Alberta,10.1
2021-08,Alberta,9.5
2021-08,Alberta,1.4
2021-08,Alberta,1.3
2021-08,Alberta,1.9
2021-08,Alberta,7.5
2021-08,Alberta,9.3
2021-08,Alberta,0.7
2021-08,Alberta,0.7
2021-08,Alberta,0.9
2021-08,Alberta,7.4
2021-08,Alberta,9.4
2021-08,Alberta,0.7
2021-08,Alberta,0.7
2021-08,Alberta,1.0
2021-08,Alberta,9.4
2021-08,Alberta,11.1
2021-08,Alberta,2.5
2021-08,Alberta,2.6
2021-08,Alberta,3.6
2021-08,Alberta,16.4
2021-08,Alberta,7.6
2021-08,Alberta,7.2
2021-08,Alberta,8.9
2021-08,Alberta,0.7
2021-08,Alberta,0.7
2021-08,Alberta,0.9
2021-08,Alberta,7.0
2021-08,Alberta,8.6
2021-08,Alberta,0.8
2021-08,Alberta,0.8
2021-08,Alberta,1.0
2021-08,Alberta,7.9
2021-08,Alberta,10.0
2021-08,Alberta,1.6
2021-08,Alberta,1.5
2021-08,Alberta,2.1
2021-09,Alberta,7.8
2021-09,Alberta,7.2
2021-09,Alberta,0.5
2021-09,Alberta,0.5
2021-09,Alberta,0.7
2021-09,Alberta,7.6
2021-09,Alberta,7.0
2021-09,Alberta,0.5
2021-09,Alberta,0.5
2021-09,Alberta,0.7
2021-09,Alberta,12.2
2021-09,Alberta,13.3
2021-09,Alberta,1.8
2021-09,Alberta,1.9
2021-09,Alberta,2.5
2021-09,Alberta,14.3
2021-09,Alberta,12.7
2021-09,Alberta,7.1
2021-09,Alberta,6.3
2021-09,Alberta,0.5
2021-09,Alberta,0.4
2021-09,Alberta,0.6
2021-09,Alberta,6.2
2021-09,Alberta,5.3
2021-09,Alberta,0.6
2021-09,Alberta,0.5
2021-09,Alberta,0.7
2021-09,Alberta,9.9
2021-09,Alberta,9.4
2021-09,Alberta,1.1
2021-09,Alberta,1.0
2021-09,Alberta,1.5
2021-09,Alberta,8.5
2021-09,Alberta,7.7
2021-09,Alberta,0.7
2021-09,Alberta,0.6
2021-09,Alberta,0.9
2021-09,Alberta,8.3
2021-09,Alberta,7.3
2021-09,Alberta,0.7
2021-09,Alberta,0.6
2021-09,Alberta,0.9
2021-09,Alberta,17.9
2021-09,Alberta,19.4
2021-09,Alberta,2.7
2021-09,Alberta,2.6
2021-09,Alberta,3.6
2021-09,Alberta,18.4
2021-09,Alberta,19.8
2021-09,Alberta,7.1
2021-09,Alberta,5.9
2021-09,Alberta,0.7
2021-09,Alberta,0.6
2021-09,Alberta,0.9
2021-09,Alberta,6.2
2021-09,Alberta,5.1
2021-09,Alberta,0.7
2021-09,Alberta,0.7
2021-09,Alberta,1.0
2021-09,Alberta,9.8
2021-09,Alberta,8.7
2021-09,Alberta,1.4
2021-09,Alberta,1.3
2021-09,Alberta,1.9
2021-09,Alberta,7.0
2021-09,Alberta,6.7
2021-09,Alberta,0.7
2021-09,Alberta,0.7
2021-09,Alberta,0.9
